name,U1_index,U2_index,Bridge_atom1,Bridge_atom2,smiles,delta_E,COS2,E_0,E_10,E_20,E_30,E_40,E_50,E_60,E_70,E_80,E_90,E_100,E_110,E_120,E_130,E_140,E_150,E_160,E_170,E_180,dihes_1,dihes_2,dihes_3,dihes_4,ori_ang,new_name,new_cos2
16672,133,158,3,4,[H]c1c([H])sc(-c2nnc([H])nn2)c1-c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],5.39025077,0.925095809,0.0627503,0,0.17570084,0.64005306,1.37423157,2.30293601,3.31949087,4.29839555,5.05767418,5.39025077,5.15807466,4.47409639,3.56421704,2.61668751,1.76328343,1.07303013,0.57730276,0.25727623,0.06902533,2,3,4,5,0.0082,22165,0.925080408
6684,32,112,2,3,[H]c1nc(-c2nnc([H])s2)c2nsnc2c1[H],5.7102773,0.940334646,2.53511212,2.61041248,2.83631356,3.21909039,3.72736782,4.31722064,4.90707346,5.40907586,5.7102773,5.70400227,5.32750047,4.61842208,3.7022677,2.72336302,1.81348367,1.04165498,0.47062725,0.11922557,0,1,2,3,4,0.0083,8203,0.940377985
8695,44,123,9,10,[H]c1c([H])sc2c(OC([H])([H])[H])c3c([H])c(-c4sc5c(c4[H])c([H])c([H])c4c([H])c([H])sc45)sc3c(OC([H])([H])[H])c12,3.85286842,0.859347038,0.00627503,0,0.0627503,0.28865138,0.72790348,1.3805066,2.17743541,2.98063925,3.60814225,3.85286842,3.6395174,3.08103973,2.40333649,1.78838355,1.36795654,1.19853073,1.26128103,1.44953193,1.5687575,8,9,10,11,0.0083,10629,0.859299566
9426,67,50,3,4,[H]c1c([H])oc(-c2[se]c([H])c(C([H])([H])[H])c2[H])c1[H],4.96354873,0.922123805,0,0.08157539,0.33257659,0.7530036,1.33658139,2.09586002,2.98691428,3.91561872,4.66862232,4.96354873,4.68744741,4.00346914,3.16261512,2.30921104,1.54993241,0.92242941,0.47062725,0.19452593,0.10040048,2,3,4,5,0.0083,11600,0.922117373
15805,117,127,20,21,[H]c1c([H])sc2c1[Ge](C([H])([H])[H])(C([H])([H])[H])c1c([H])c3c(c([H])c1-2)[Ge](C([H])([H])[H])(C([H])([H])[H])c1c-3sc(-c2c([H])c3c(c([H])c([H])c4c(=O)n(C([H])([H])[H])c(=O)c43)c3c(=O)n(C([H])([H])[H])c(=O)c23)c1[H],3.39479123,0.784778571,0.38905186,0.26982629,0.04392521,0,0.33257659,1.02282989,1.92015918,2.7610132,3.30066578,3.39479123,3.09358979,2.52256206,1.92015918,1.46835702,1.24245594,1.29893121,1.57503253,1.93898427,2.12096014,19,20,21,22,0.0083,20777,0.784710849
5710,27,73,13,14,[H]c1c([H])sc2c1c(=O)n(C([H])([H])[H])c(=O)c1nc(-c3sc4c5sc([H])c([H])c5c5c([H])sc([H])c5c4c3[H])sc12,7.16608426,0.951220674,0,0.13805066,0.57102773,1.27383109,2.21508559,3.35086602,4.58704693,5.77930263,6.73310719,7.16608426,6.92763312,6.13070431,5.03884909,3.88424357,2.83003853,1.97663445,1.36168151,0.99772977,0.86595414,12,13,14,15,0.0086,6995,0.95119588
4421,86,19,3,4,[H]c1c(F)c(-c2c([H])c([H])c3c(c2F)N(C([H])([H])[H])C(=O)/C3=C2/C(=O)N(C([H])([H])[H])c3c(F)c([H])c([H])c([H])c32)c([H])c(F)c1[H],9.0987935,0.448477976,3.84031836,2.95553913,1.71308319,0.82202893,0.46435222,0.61495294,1.14205546,1.77583349,2.23391068,2.29038595,1.85740888,1.12323037,0.37022677,0,0.27610132,1.34913145,3.27556566,5.99265365,9.0987935,1,3,4,5,0.0086,5395,0.448519206
14641,124,99,15,16,[H]c1c(Cl)c([H])c([H])c2c1/C(=C1\C(=O)N(C([H])([H])[H])c3c([H])c(-c4sc5c(c4[H])c(=O)n(C([H])([H])[H])c(=O)c4c([H])c6c(c([H])c45)c(=O)n(C([H])([H])[H])c(=O)c4c([H])c([H])sc46)c(Cl)c([H])c31)C(=O)N2C([H])([H])[H],1.82603373,0.577083847,1.82603373,1.34913145,0.63377803,0.1255006,0,0.22590108,0.67770324,1.17343061,1.51228223,1.60013265,1.43070684,1.07930516,0.67770324,0.34512665,0.19452593,0.27610132,0.58357779,0.96635462,1.16715558,14,15,16,17,0.0086,18895,0.577073082
5932,42,28,6,7,[H]c1c([H])c2c3c(c([H])c(-c4nc5c(=O)n(C([H])([H])[H])c(=O)c6nc([H])sc6c5s4)c4c3c1C(=O)N(C([H])([H])[H])C4=O)C(=O)N(C([H])([H])[H])C2=O,8.86034236,0.810950804,0,0.01255006,0.16315078,0.65260312,1.32403133,1.34285642,1.41815678,1.52483229,1.61895774,1.66915798,1.70053313,1.7570084,1.93270924,2.31548607,2.98063925,3.99719411,5.37770071,7.07195881,8.86034236,5,6,7,8,0.0087,7296,0.810895875
8546,106,43,10,11,[H]c1c([H])c2c(c([H])c1[H])C(=O)c1c([H])c(-c3c([H])c([H])c4c(c3F)N(C([H])([H])[H])C(=O)/C4=C3/C(=O)Oc4c([H])c5c(c([H])c43)OC(=O)/C5=C3/C(=O)N(C([H])([H])[H])c4c(F)c([H])c([H])c([H])c43)c([H])c([H])c1-2,2.80493841,0.603132187,2.41588655,1.78210852,0.8157539,0.19452593,0.10667551,0.50827743,1.21735582,2.0080096,2.61041248,2.80493841,2.51628703,1.83858379,1.01655486,0.32002653,0,0.1882509,0.90360432,1.92643421,2.55393721,9,10,11,12,0.0089,10440,0.603142497
17185,149,152,1,2,[H]c1c(-c2nc(C([H])([H])[H])c([H])s2)c2nn(C([H])([H])[H])nc2c2c([H])c([H])c3nn(C([H])([H])[H])nc3c12,6.60760659,0.958373658,0,0.17570084,0.67770324,1.47463205,2.49746194,3.63324237,4.74392268,5.69145221,6.35660539,6.60760659,6.4005306,5.81067778,5.04512412,4.31722064,3.77129303,3.46381656,3.38224117,3.43871644,3.47636662,0,1,2,3,0.0091,23476,0.958334274
17306,154,159,13,14,[H]c1c([H])c2c3c(c([H])c([H])c([H])c3c1[H])-c1nc3c(-c4sc5c6sc([H])c([H])c6c6c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c6c5c4[H])sc([H])c3nc1-2,5.12042448,0.920400796,0,0.09412545,0.37022677,0.83457899,1.48090708,2.26528583,3.15634009,4.05366938,4.78784789,5.12042448,4.90079843,4.24819531,3.40106626,2.54766218,1.80720864,1.26128103,0.92870444,0.77182869,0.73417851,12,13,14,15,0.0091,23891,0.920376644
11264,64,147,14,15,[H]c1c([H])c([H])c(N(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(-c3sc4c(-c5c([H])c([H])c([H])c(SC([H])([H])[H])c5[H])c5c([H])c([H])sc5c(-c5c([H])c([H])c([H])c(SC([H])([H])[H])c5[H])c4c3[H])c([H])c2[H])c([H])c1[H],3.44499147,0.814763465,0.30120144,0.27610132,0.19452593,0.24472617,0.53337755,1.08558019,1.82603373,2.60413745,3.21909039,3.44499147,3.18771524,2.53511212,1.71308319,0.9412545,0.33885162,0.03137515,0,0.15687575,0.30120144,13,14,15,16,0.0093,14036,0.814778467
13161,84,129,20,21,[H]c1c([H])[se]c2c1C(C([H])([H])[H])(C([H])([H])[H])c1c([H])c3c(c([H])c1-2)C(C([H])([H])[H])(C([H])([H])[H])c1c-3[se]c(-c2sc3c(c2[H])c2c([H])c4c(=O)n(C([H])([H])[H])c(=O)c5c([H])c6c7sc([H])c([H])c7c7c([H])c8c(=O)n(C([H])([H])[H])c(=O)c9c([H])c3c3c2c(c54)c6c7c3c98)c1[H],4.53684669,0.867601057,0.73417851,0.67142821,0.58985282,0.63377803,0.93497947,1.53738235,2.40333649,3.40106626,4.24819531,4.53684669,4.14779483,3.35714105,2.44098667,1.5687575,0.85340408,0.35767671,0.10040048,0.01255006,0,19,20,21,22,0.0093,16693,0.867623352
16398,163,128,6,7,[H]C([H])([H])C(=O)c1sc2c(-c3sc4c(sc5c6sc([H])c(C([H])([H])[H])c6sc45)c3C([H])([H])[H])sc([H])c2c1F,5.61615185,0.423796737,1.16088055,1.01655486,0.74045354,0.49572737,0.38905186,0.43297707,0.61495294,0.84712905,1.01655486,1.03537995,0.82202893,0.44552713,0.09412545,0,0.32002653,1.14205546,2.49118691,4.21682016,5.61615185,5,6,7,8,0.0093,21639,0.423814622
14302,95,158,14,15,[H]C1=C([H])/C(=C2/C([H])=C([H])/C(=C3/C(=O)N(C([H])([H])[H])c4c([H])c(-c5nnc([H])nn5)c([H])c([H])c43)S2(=O)=O)S(=O)(=O)/C1=C1\C(=O)N(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c21,8.21401427,0.957536958,0,0.15060072,0.61495294,1.39933169,2.50373697,3.87169351,5.37142568,6.78330743,7.81868738,8.21401427,7.82496241,6.7770324,5.36515065,3.86541848,2.50373697,1.40560672,0.62122797,0.15687575,0,21,14,15,20,0.0094,18354,0.957536711
9136,49,48,11,12,[H]c1c([H])c2c(c([H])c1[H])[Ge](C([H])([H])[H])(C([H])([H])[H])c1c([H])c(-c3c([H])c([H])c4c5c([H])c([H])c([H])c([H])c5n(C([H])([H])[H])c4c3[H])c([H])c([H])c1-2,2.72963805,0.612047337,1.98290948,1.49345714,0.67770324,0.11295054,0,0.35767671,1.04793001,1.83858379,2.48491188,2.72963805,2.46608679,1.81348367,1.02282989,0.35767671,0.03137515,0.16315078,0.7530036,1.5687575,2.00173457,10,11,12,13,0.0097,11230,0.612043648
12282,75,114,14,15,[H]C1=C([H])C([H])=[N+]2C1=C(c1sc(C([H])([H])[H])c([H])c1[H])c1c([H])c(-c3c([H])c([H])c([H])c4nc(C([H])([H])[H])c(C([H])([H])[H])nc34)c([H])n1[B-]2(F)F,4.0160192,0.809435285,0.40787695,0.24472617,0.00627503,0,0.34512665,1.02282989,1.92015918,2.8865138,3.65834249,4.0160192,3.84659339,3.22536542,2.34686122,1.48090708,0.82202893,0.48317731,0.47062725,0.64005306,0.78437875,13,14,15,16,0.0097,15456,0.809395619
5706,71,27,5,6,[H]c1c([H])c2c3sc(-c4nc5c(=O)n(C([H])([H])[H])c(=O)c6c([H])c([H])sc6c5s4)c(C([H])([H])[H])c3c3c4c([H])c([H])c([H])c5c6sc([H])c(C([H])([H])[H])c6c(c(c1[H])c23)c54,5.09532436,0.88640355,0.90360432,1.44953193,0.97890468,1.49345714,2.1962605,2.99318931,3.80266818,4.50547154,4.99492388,5.09532436,4.67489735,3.81521824,2.7610132,1.72563325,0.86595414,0.28237635,0.01255006,0,0.08157539,4,5,6,7,0.0098,6991,0.886463913
15328,109,126,4,5,[H]c1nc([H])c([H])c(N2C(=O)c3c([H])c([H])c4c5c(Oc6c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c6[H])c([H])c6c7c(c([H])c([H])c(c8c(Oc9c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c9[H])c([H])c(c3c48)C2=O)c75)C(=O)N([H])C6=O)n1,8.76621691,0.137920552,8.06341355,6.39425557,4.62469711,2.9492641,1.59385762,0.68397827,0.20707599,0.03137515,0,0.00627503,0.01882509,0.05647527,0.23845114,0.72162845,1.65660792,3.137515,5.10159939,7.12215905,8.76621691,3,4,5,6,0.0099,0,0.137918206
16995,141,150,12,13,[H]c1c(F)c(C([H])([H])[H])c(F)c([H])c1-c1c2sc(-c3c(F)c(F)c([H])c4nc(OC([H])([H])[H])c(C([H])([H])[H])nc34)c([H])c2c(-c2c([H])c(F)c(C([H])([H])[H])c(F)c2[H])c2sc([H])c([H])c12,2.83631356,0.844302478,0.86595414,1.07303013,1.02910492,1.0040048,1.13578043,1.46835702,1.93898427,2.41588655,2.74218811,2.83631356,2.66688775,2.29038595,1.78838355,1.23618091,0.74672857,0.35140168,0.11295054,0.01882509,0,11,12,13,14,0.0101,22950,0.844345669
12859,106,81,10,11,[H]c1c([H])c2c(c([H])c1[H])C(=O)c1c([H])c(-c3c([H])c(OC([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])c([H])c([H])c1-2,3.62069231,0.484752628,3.58304213,2.72963805,1.43698187,0.5020024,0.11295054,0.23845114,0.70280336,1.26755606,1.71308319,1.85113385,1.60013265,1.05420504,0.43297707,0.01255006,0,0.52082749,1.56248247,2.86768871,3.62069231,9,10,11,12,0.0103,16273,0.484772772
4704,21,50,14,15,[H]c1c([H])nc2c(c1[H])/C(=C1\C(=O)N(C([H])([H])[H])c3nc(-c4[se]c([H])c([H])c4C([H])([H])[H])c([H])c([H])c31)C(=O)N2C([H])([H])[H],6.80213252,0.951300771,0,0.17570084,0.66515318,1.39305666,2.30921104,3.36969111,4.53684669,5.67262712,6.5260312,6.80213252,6.36915545,5.43417598,4.34859579,3.3885162,2.64178763,2.18371044,1.98918451,1.96408439,1.97035942,13,14,15,16,0.0107,5756,0.951260939
15979,120,137,31,32,[H]c1c2c(c([H])c3c1C(C([H])([H])[H])(C([H])([H])[H])c1c-3sc3c([H])c4c([H])c([H])sc4c([H])c13)C(C([H])([H])[H])(C([H])([H])[H])c1c-2sc2c([H])c3c([H])c(-c4c(=O)n5c6c([H])c([H])c([H])c([H])c6c6c([H])c(=O)n7c8c([H])c([H])c([H])c([H])c8c4c7c65)sc3c([H])c12,5.1455246,0.667521737,3.83404333,5.1455246,1.58130756,1.03537995,0.99145474,1.39933169,2.05193481,2.68571284,3.08731476,3.11868991,2.74218811,2.13978523,1.44953193,0.77182869,0.22590108,0,0.38905186,1.5687575,3.52029183,30,31,32,33,0.0107,21071,0.667622363
6525,32,36,8,9,[H]c1nc([H])c2nsnc2c1-c1c([H])c2c3nsnc3c([H])c([H])c2c2nsnc12,11.56488029,0.662844625,0.84085402,0.63377803,0.23217611,0,0.13805066,0.64632809,1.37423157,2.0707599,2.46608679,2.42216158,1.99545954,1.42443181,0.99772977,0.97262965,1.55620744,2.8865138,5.07022424,8.08223864,11.56488029,7,8,9,10,0.0117,8044,0.662738897
2,0,1,2,3,[H]c1nc(-c2c([H])nc([H])c([H])c2[H])c([H])nc1[H],4.66862232,0.84895825,0.7530036,0.67142821,0.55220264,0.61495294,1.0040048,1.72563325,2.67943781,3.66461752,4.41762112,4.66862232,4.31722064,3.46381656,2.39078643,1.36795654,0.58357779,0.1255006,0,0.08157539,0.15687575,2,3,4,9,0.0118,2,0.849003161
10238,154,55,13,14,[H]c1c([H])c2c3c(c([H])c([H])c([H])c3c1[H])-c1nc3c(-c4sc5c(c4[H])c(C([H])([H])[H])c(C([H])([H])[H])c4c([H])c([H])sc45)sc([H])c3nc1-2,4.95099867,0.918825083,0,0.08785042,0.36395174,0.8157539,1.41815678,2.18371044,3.04338955,3.92816878,4.6435222,4.95099867,4.73764765,4.09759459,3.26929063,2.42216158,1.68170804,1.12323037,0.76555366,0.58357779,0.53337755,12,13,14,15,0.0118,12650,0.918801272
12342,77,76,17,18,[H]c1c2c(c([H])c3c([H])c([H])sc13)C(C([H])([H])[H])(C([H])([H])[H])c1c-2c([H])c2sc(-c3sc([H])c4c3C(=O)N(C([H])([H])[H])C4=O)c([H])c2c1[H],6.31268018,0.945004134,0,0.11922557,0.5020024,1.14205546,2.02055966,3.08103973,4.22937022,5.29612532,6.06795401,6.31268018,6.01147874,5.32750047,4.49292148,3.67716758,2.96181416,2.3845114,1.97035942,1.72563325,1.65660792,16,17,18,19,0.0121,15556,0.944951213
5996,103,28,7,8,[H]C([H])([H])n1nc2c([H])c3c(c(-c4nc5c(=O)n(C([H])([H])[H])c(=O)c6nc([H])sc6c5s4)c2n1)N=[Se]=N3,6.56995641,0.965932644,2.23391068,2.30293601,2.62923757,3.16261512,3.85286842,4.61214705,5.36515065,6.0240288,6.4632809,6.56995641,6.29385509,5.69145221,4.85687322,3.87169351,2.81121344,1.76328343,0.86595414,0.24472617,0,6,7,8,9,0.0169,7360,0.965992348
278,1,38,5,6,[H]c1nc([H])c([H])c([H])c1-c1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],2.49746194,0.59973602,1.98290948,1.51855726,0.73417851,0.17570084,0.04392521,0.35140168,0.97262965,1.70053313,2.28411092,2.49746194,2.24018571,1.62523277,0.89732929,0.28865138,0,0.14432569,0.72162845,1.53110732,2.00173457,2,3,4,5,0.0407,315,0.599759266
16993,141,149,12,13,[H]c1c(F)c(C([H])([H])[H])c(F)c([H])c1-c1c2sc(-c3c([H])c4c5nn(C([H])([H])[H])nc5c([H])c([H])c4c4nn(C([H])([H])[H])nc34)c([H])c2c(-c2c([H])c(F)c(C([H])([H])[H])c(F)c2[H])c2sc([H])c([H])c12,5.43417598,0.901381798,0.19452593,0,0,0.44552713,1.3805066,2.4472617,3.53284189,4.53057166,5.22709999,5.43417598,5.13924957,4.51174657,3.75246794,3.0120144,2.40961152,2.01428463,1.85740888,1.86995894,1.91388415,31,12,13,30,0.0842,22948,0.900786356
814,3,70,3,4,[H]c1c([H])sc(-c2c3c([H])c4sc(C([H])([H])[H])c([H])c4c([H])c3c([H])c3c([H])c4sc(C([H])([H])[H])c([H])c4c([H])c23)c1[H],13.88664139,0.090212992,13.88664139,11.31387909,8.08851367,5.22709999,3.0120144,1.51855726,0.65887815,0.22590108,0.05020024,0,0.03765018,0.20707599,0.64005306,1.48718211,2.93043901,5.07649927,7.9692881,11.21975364,12.79478617,26,3,4,24,0.1574,969,0.090238176
17248,151,159,17,18,[H]c1c([H])c([H])c2c(c1[H])c1c([H])c3c(c([H])c1n2C([H])([H])[H])c1c([H])c([H])c(-c2sc4c5sc([H])c([H])c5c5c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c5c4c2[H])c([H])c1n3C([H])([H])[H],3.25046554,0.772214438,0.4392521,0.27610132,0.04392521,0,0.25727623,0.8157539,1.58130756,2.3845114,3.01828943,3.25046554,2.98063925,2.34058619,1.5687575,0.87222917,0.40787695,0.23217611,0.33885162,0.60867791,0.74672857,16,17,18,35,0.1984,23665,0.77181182
9315,49,98,11,12,[H]c1c([H])c2c(c([H])c1[H])[Ge](C([H])([H])[H])(C([H])([H])[H])c1c([H])c(-c3sc4c(c3[H])c(=O)n(C([H])([H])[H])c(=O)c3c4sc4c3sc3c5sc([H])c([H])c5c(=O)n(C([H])([H])[H])c(=O)c34)c([H])c([H])c1-2,3.56421704,0.835100323,0.13805066,0.08785042,0.02510012,0.1255006,0.48945234,1.11695534,1.91388415,2.72336302,3.34459099,3.56421704,3.28811572,2.61668751,1.78838355,1.0040048,0.41415198,0.07530036,0,0.07530036,0.1255006,10,11,12,16,0.3541,11449,0.835217961
6489,145,31,13,14,[H]c1c(F)c(OC([H])([H])[H])c(F)c([H])c1-c1c2sc(-c3c([H])c([H])c([H])c4nsnc34)c([H])c2c(-c2c([H])c(F)c(OC([H])([H])[H])c(F)c2[H])c2sc([H])c([H])c12,4.7690228,0.905587089,0,0.06902533,0.2510012,0.63377803,1.26755606,2.1335102,3.11868991,4.02856926,4.63724717,4.7690228,4.4552713,3.85286842,3.13123997,2.42843661,1.84485882,1.46835702,1.3177563,1.35540648,1.42443181,23,13,14,22,0.4603,7968,0.90339934
1974,157,6,3,4,[H]c1c([H])sc(-c2sc([H])c([H])c2OC([H])([H])[H])c1F,6.11815425,0.947509446,6.11815425,5.84832796,5.09532436,4.5807719,4.34232076,4.16661992,4.09759459,4.11014465,4.21054513,4.40507106,4.59959699,4.7062725,3.09986482,2.59786242,2.00173457,1.32403133,0.65260312,0.16315078,0,9,2,3,8,0.5978,2319,0.950244949
16784,136,155,12,13,[H]C1=C([H])N(C([H])([H])[H])C(=O)/C1=C1/C(=O)N(C([H])([H])[H])C(c2c([H])c([H])c3sc4c(sc5c([H])c([H])c([H])c([H])c54)c3c2[H])=C1[H],2.72336302,0.61952414,2.72336302,1.73818331,0.79065378,0.22590108,0.10040048,0.38277683,0.97890468,1.70680816,2.31548607,2.55393721,2.32803613,1.75073337,1.05420504,0.42042701,0.02510012,0,0.43297707,1.29893121,2.13978523,10,12,13,14,0.7936,22445,0.620623095
136,0,123,2,3,[H]c1nc(-c2sc3c(c2[H])c([H])c([H])c2c([H])c([H])sc23)c([H])nc1[H],6.73938222,0.942385573,0,0.11295054,0.45180216,1.05420504,1.93270924,3.03711452,4.26074537,5.41535089,6.31268018,6.73938222,6.53858126,5.76675257,4.71254753,3.61441728,2.62923757,1.84485882,1.30520624,0.99145474,0.89105426,2,3,4,5,0.9297,135,0.939076379
222,1,13,5,6,[H]c1nc([H])c([H])c([H])c1-c1sc2c(c1[H])C(F)(F)c1c([H])c3c(c([H])c1-2)C(F)(F)c1c-3sc([H])c1[H],2.86768871,0.771247094,0.38905186,0.24472617,0.03765018,0,0.23217611,0.73417851,1.41815678,2.1335102,2.68571284,2.86768871,2.61041248,2.01428463,1.31148127,0.67770324,0.24472617,0.06902533,0.13805066,0.32630156,0.41415198,2,3,4,8,1.02,261,0.770671555
228,1,16,5,6,[H]c1nc([H])c([H])c([H])c1-c1sc2c(c1[H])C(F)(F)c1c-2sc([H])c1[H],2.95553913,0.779321462,0.35767671,0.21335102,0.02510012,0,0.2510012,0.77182869,1.47463205,2.20253553,2.76728823,2.95553913,2.67943781,2.06448487,1.33658139,0.67770324,0.22590108,0.03765018,0.08785042,0.26355126,0.35140168,2,3,4,8,1.0326,267,0.779060063
232,1,18,5,6,[H]c1nc([H])c([H])c([H])c1-c1sc2c(c1[H])C(C#N)(C#N)c1c-2sc([H])c1[H],2.75473817,0.759815301,0.49572737,0.34512665,0.11922557,0.05647527,0.26355126,0.73417851,1.39305666,2.0707599,2.59158739,2.75473817,2.48491188,1.89505906,1.1922557,0.57730276,0.15687575,0,0.08785042,0.28865138,0.38277683,2,3,4,8,1.0814,271,0.760508373
16011,120,163,31,32,[H]c1c2c(c([H])c3c1C(C([H])([H])[H])(C([H])([H])[H])c1c-3sc3c([H])c4c([H])c([H])sc4c([H])c13)C(C([H])([H])[H])(C([H])([H])[H])c1c-2sc2c([H])c3c([H])c(-c4sc([H])c5sc(C(=O)C([H])([H])[H])c(F)c45)sc3c([H])c12,3.89679363,0.797491185,0.38277683,0.28237635,0.05020024,0,0.29492641,0.9412545,1.85113385,2.83003853,3.62696734,3.89679363,3.58931716,2.98063925,2.29666098,1.66915798,1.17970564,0.90987935,0.89105426,1.06048007,1.20480576,30,31,32,33,178.2322,21103,0.808967711
30,0,24,2,3,[H]c1nc(-c2c([H])c([H])c3c(c2[H])N(C([H])([H])[H])C(=O)/C3=C2/C(=O)Oc3c([H])c4c(c([H])c32)OC(=O)/C4=C2/C(=O)N(C([H])([H])[H])c3c([H])c([H])c([H])c([H])c32)c([H])nc1[H],5.41535089,0.873309114,0.05647527,0.02510012,0,0.1882509,0.71535342,1.58130756,2.71081296,3.90934369,4.90707346,5.41535089,5.26475017,4.54312172,3.49519171,2.41588655,1.52483229,0.97262965,0.77810372,0.82830396,0.92242941,2,3,4,9,178.3714,30,0.880981571
14168,110,94,4,5,[H]c1c([H])nnc(C2=C3SC(=O)C([H])=C3SC2=O)c1[H],9.48157033,0.96683623,9.48157033,9.04859326,8.10733876,7.34806013,6.9652833,6.97783336,7.31040995,7.79986229,8.23911439,8.35206493,7.97556313,7.09705893,5.84205293,4.39879603,2.97436422,1.74445834,0.82202893,0.23217611,0,15,4,5,13,178.6281,18182,0.960946341
2594,85,9,2,3,[H]c1c([H])c(-c2sc([H])c(C#N)c2C#N)c(F)c(F)c1[H],6.17462952,0.682638192,0.60867791,0.43297707,0.13805066,0,0.10667551,0.45180216,0.97262965,1.5687575,2.12096014,2.46608679,2.43471164,1.98290948,1.41188175,1.10440528,1.28638115,1.99545954,3.18771524,4.71254753,6.17462952,12,2,3,9,179.4812,3139,0.687699713
2934,10,127,1,2,[H]c1c(-c2c([H])c3c(c([H])c([H])c4c(=O)n(C([H])([H])[H])c(=O)c43)c3c(=O)n(C([H])([H])[H])c(=O)c23)sc([H])c1C#N,2.21508559,0.686011952,0.58357779,0.46435222,0.20080096,0,0.05020024,0.4392521,1.09813025,1.78838355,2.20253553,2.21508559,1.98918451,1.65033289,1.29893121,0.99145474,0.80320384,0.79692881,1.05420504,1.5687575,1.96408439,0,1,2,3,179.5699,3513,0.68890018
282,1,39,5,6,[H]c1nc([H])c([H])c([H])c1-c1c(F)c([H])c([H])c2nsnc12,2.88023877,0.554266244,2.88023877,2.32803613,1.31148127,0.53337755,0.23217611,0.40787695,0.92870444,1.58130756,2.09586002,2.27156086,2.06448487,1.53110732,0.84085402,0.24472617,0,0.23217611,0.92242941,1.86995894,2.47236182,2,3,4,5,179.5938,319,0.553104345
281,1,39,5,6,[H]c1nc([H])c([H])c([H])c1-c1c([H])c(F)c([H])c2nsnc12,2.89278883,0.636928311,2.30293601,1.95780936,1.24245594,0.67770324,0.52082749,0.79692881,1.39933169,2.12096014,2.6982629,2.89278883,2.62923757,1.98918451,1.17970564,0.4392521,0,0.01255006,0.47690228,1.18598067,1.60013265,2,3,4,5,179.6641,318,0.634823398
290,1,43,5,6,[H]c1nc([H])c([H])c([H])c1-c1c([H])c([H])c2c(c1F)N(C([H])([H])[H])C(=O)/C2=C1/C(=O)Oc2c([H])c3c(c([H])c21)OC(=O)/C3=C1/C(=O)N(C([H])([H])[H])c2c(F)c([H])c([H])c([H])c21,2.67943781,0.58064276,2.67943781,2.12723517,1.13578043,0.40160192,0.14432569,0.37022677,0.96007959,1.68170804,2.27156086,2.52256206,2.32803613,1.7570084,1.01027983,0.34512665,0,0.14432569,0.80947887,1.8197587,2.52883709,2,3,4,5,179.7721,327,0.580234483
8535,43,96,34,35,[H]c1c([H])c2c(c(F)c1[H])N(C([H])([H])[H])C(=O)/C2=C1/C(=O)Oc2c([H])c3c(c([H])c21)OC(=O)/C3=C1/C(=O)N(C([H])([H])[H])c2c(F)c(-c3c([H])c4c(c([H])c3F)/C(=C3\C(=O)Oc5c([H])c6c(c([H])c53)OC(=O)/C6=C3/C(=O)N(C([H])([H])[H])c5c([H])c([H])c(F)c([H])c53)C(=O)N4C([H])([H])[H])c([H])c([H])c21,8.31441475,0.500578165,3.43244141,2.64806266,1.3805066,0.45180216,0.11922557,0.36395174,1.02282989,1.82603373,2.44098667,2.58531236,2.16488535,1.36795654,0.52710252,0,0.0627503,0.90360432,3.4512665,5.05139915,8.31441475,73,34,35,36,179.8514,10429,0.500314691
188,1,1,5,6,[H]c1nc([H])c([H])c([H])c1-c1c([H])nc([H])c([H])c1[H],2.36568631,0.580704707,1.97663445,1.54365738,0.75927863,0.17570084,0,0.24472617,0.8157539,1.51855726,2.11468511,2.36568631,2.17116038,1.61895774,0.93497947,0.3765018,0.13177563,0.32630156,0.92870444,1.71935822,2.15861032,2,3,4,5,179.9824,227,0.580735644
190,1,2,5,6,[H]c1nc([H])c([H])c([H])c1-c1c([H])c([H])c([H])c([H])c1[H],2.41588655,0.589482967,2.03938475,1.57503253,0.75927863,0.16942581,0,0.26982629,0.86595414,1.58130756,2.17743541,2.41588655,2.18998547,1.60013265,0.88477923,0.28237635,0,0.16942581,0.75927863,1.5687575,2.03938475,2,3,4,8,179.9884,229,0.589483638
269,1,35,2,3,[H]c1nc(-c2c([H])c([H])c3c([H])c([H])nc([H])c3c2[H])c([H])c([H])c1[H],5.05767418,0.868966439,0.11922557,0.05647527,0,0.16942581,0.67142821,1.51855726,2.59786242,3.72736782,4.63724717,5.05767418,4.8317731,4.04739435,2.96808919,1.87623397,1.0040048,0.47062725,0.28237635,0.30120144,0.35140168,13,2,3,4,179.9963,306,0.868974413
